source,question_id,model_alias,model_endpoint,family,score_condition,displayed_confidence,displayed_token,frozen_answer,stage1_correct,parsed_action,verify,raw_response,input_tokens,output_tokens,estimated_cost_usd,prompt_hash,request_key
task007a,mmlu_pro:test:9018,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,E,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",645,22,0.00151,fe5caf8142bb3854c754bf034f7ea6c2c5da3a55410996e979b9e21f4daaf0c4,verification:92b4b836e788fc56a8d616a03353d013d6662b21551e615e3aa6df2630a87278
task007a,mmlu_pro:test:10659,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",394,16,0.001896,691ceeb79e6fe1edd8f0a7179a3d3004dd79418b481b37952c44c25af938c9ff,verification:6ed3a48eda1e16a984526d365f9037ca27761f0841d1059bb8c9d3a5c827f065
task007a,mmlu_pro:test:10659,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",411,14,0.001924,94a0fc967e0c1d1eb744d1a67eb29468ed3166c44136343aa38f7ee6597058bc,verification:ab76e992890c8c4993b67608a61d90bf307b69737d7dad2a323fe3dac2b6372b
task007a,mmlu_pro:test:10659,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",411,16,0.001964,7020e7112ec284c6eee38871d58ca0e6c7f833252e54fa81e3ea92caee0877c1,verification:a9c482d33dd2f5ae65291ecb33f26c0dfcd486ce9dd31419b90ee67ca39dca93
task007a,mmlu_pro:test:10659,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",411,16,0.001964,6a12e72dd421942e80b41d207c1c7b9a4de1cb79b6638cb0a20ce368877c17af,verification:b15755f29da64e39dff005f7fd767c452726b3d04cf557bf6cf6c01e8d4b4a99
task007a,mmlu_pro:test:10659,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",395,14,0.00186,5b905d6aa33908fbe80323ca97bdac07106c1bfeffe395b976e8933450adc934,verification:a00272a2086ff505050b37b876f32cdd8f3b39e32b896aa3646c6ed50422da68
task007a,mmlu_pro:test:10659,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",412,14,0.001928,2aeaa577d42aa22fdf9e154c26f4108e740b9c34a515cc5d6e6025330dcfa54b,verification:5032077d628e778b83f78eaa8055e78816372f3e9dc6347800772e2186df422c
task007a,mmlu_pro:test:10659,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",412,16,0.001968,77e76f15fb60c19cdad87af7d95a618616606fee5ce6ff064a27a6f1d571acda,verification:baa4178a19669f2f5ad192d77056c1928965778c4cfa6888c16229a32b895a20
task007a,mmlu_pro:test:10659,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",412,16,0.001968,253f3fac7b4f8cea15a066a54449136ba749c337db11f1aa7f3a3b4dc64175d8,verification:38c39981555fd5c3532f28fa56107fca0f47a216546d6c53e4498efecd0b30e9
task007a,mmlu_pro:test:10659,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",801,18,0.001782,691ceeb79e6fe1edd8f0a7179a3d3004dd79418b481b37952c44c25af938c9ff,verification:8a3ae1a2d8d3c202586b191f677d66245f65cecab0409c6c61f3a362e4e98ebc
task007a,mmlu_pro:test:10659,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",829,18,0.001838,94a0fc967e0c1d1eb744d1a67eb29468ed3166c44136343aa38f7ee6597058bc,verification:a09b49b400d88afe9f667fab1882d35da87999a015614bfdad775441303dd689
task007a,mmlu_pro:test:10659,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",829,18,0.001838,7020e7112ec284c6eee38871d58ca0e6c7f833252e54fa81e3ea92caee0877c1,verification:a80c42156adb08251d351a465035064d849f5d9b6b0d9d5172100bf4a45b1e9f
task007a,mmlu_pro:test:10659,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",829,18,0.001838,6a12e72dd421942e80b41d207c1c7b9a4de1cb79b6638cb0a20ce368877c17af,verification:bc2045164418de12755c26ce19485eebfc73318c8cdfba0fa513d852753f362a
task007a,mmlu_pro:test:10659,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",806,18,0.001792,5b905d6aa33908fbe80323ca97bdac07106c1bfeffe395b976e8933450adc934,verification:41d96fd43be361cebe1ffd5fe5a64469f34e3cb9838b0a36d4638028f72dc679
task007a,mmlu_pro:test:10659,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",834,18,0.001848,2aeaa577d42aa22fdf9e154c26f4108e740b9c34a515cc5d6e6025330dcfa54b,verification:81bb4933d1615439a07dee7ad54bc7e759d847d386845a0edd86702bb3fd78df
task007a,mmlu_pro:test:10659,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",834,18,0.001848,77e76f15fb60c19cdad87af7d95a618616606fee5ce6ff064a27a6f1d571acda,verification:27b0a93fb569b6a586fc508c27403c27946d274af3b5c068b993dd5317f41d3f
task007a,mmlu_pro:test:10659,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",834,18,0.001848,253f3fac7b4f8cea15a066a54449136ba749c337db11f1aa7f3a3b4dc64175d8,verification:8a9dcb5e8b7665f9204deacfc77e8d63d2cd04c4b7ff4ab508ef03a05fa23444
task007a,mmlu_pro:test:11944,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",295,14,0.00146,7a9cc519be5a3831de2f5e1e6f568099e5350d44f789da7656642d715d194e6b,verification:afdbc07df14c7fc10b8018346dff52c12e84c8a91fb71f9803d477c888ed2b1e
task007a,mmlu_pro:test:11944,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",312,14,0.001528,b51ab51a1dd1c31a3845eb4fadbf34ad14e3e95fdccf3440b9878e7e8f42f59f,verification:8715d64098db8a05b9586110c6823f58d996f59118e3a0625d93bc4ccaeb485b
task007a,mmlu_pro:test:11944,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",312,14,0.001528,4ca396e440baaaac70470413d6af9d857ee06a00c6c87cde81f033fce557704f,verification:446b274243c75ee50ed35af526af44fcdd0f7adc98fd2e300e23b98487a68562
task007a,mmlu_pro:test:11944,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",312,16,0.001568,1c399a4f4426fbcfb7f29470c82b580d7d39e85605998469593653acc965de52,verification:88ca5370e0b6116a391b11c80063f777b5b477e29a6b516b310e5e84597a12de
task007a,mmlu_pro:test:11944,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",296,14,0.001464,f469bba0f31699ffdceedd0b8e24d2796d3e0cdf5ac41da631a76a05c9e6d5d1,verification:693f816f0f3795ae2bdbedc0030afaddc8e02e834849e0fed4a4cfa5cc72159d
task007a,mmlu_pro:test:11944,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",313,14,0.001532,17ef6e5af76ba2d060bd9049376147f687e7392cfadeed6e942210a2010a4a52,verification:04ed2fc4f7a5082d7a1847738e23aea0cb0177ec2675887f93604c4b26689d5e
task007a,mmlu_pro:test:11944,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",313,14,0.001532,4c37ba9a2b5a891d09ac2206ce9c288505ebf093de611b18ffc9f495b259f523,verification:59a6f4d91cff57561883848977958db830ec1f2457011865b6d97884379e1394
task007a,mmlu_pro:test:11944,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",313,14,0.001532,1c4f7c27fe5fd110261a5467de318c7c426a6f66956dfb58b5d4b9cbb25833ec,verification:3770257ebfa86cc033022485c0c6bbb07b72940bbe7c0a34290991397dd68e0d
task007a,mmlu_pro:test:11944,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",655,18,0.00149,13b48a2cd68c34f067a409481310ef62aa164c9452ff75d6ca71adc337a29ca1,verification:4eee135e3ef12f6b4508eaedd8c03b7cf5131c0ebfec2da3f3e333ae16546c7f
task007a,mmlu_pro:test:11944,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",683,18,0.001546,be3efda231fbeb9bf2ffdbe678ba72b7aabfa96c43a70f239f43d0a110b32832,verification:ad974548cd7154f42487464725f1586e16a76e2a423db7565da55a3bff679bd9
task007a,mmlu_pro:test:11944,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",683,18,0.001546,d46658a613070b836372a91d6ae5cbc490f6d1a28ea7ed771ff186cf1516627b,verification:dc71a8a4ee2ba198dcb060261e71d798e5b93c0b8d39553cd53ddacdefa0cb84
task007a,mmlu_pro:test:11944,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",683,18,0.001546,4107c19768b3a7c98e736e04e773760867b18e3fcde0b4e35c4fdd39674d0c08,verification:a7d560ff13dca980e99dfbdce1e2ec0717faeb65ea54a61fc90939d1613f4aef
task007a,mmlu_pro:test:11944,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",660,18,0.0015,04eb11484bb59144a2969605c5fcc295eb4ee8d59f653c4ba015254720b83276,verification:951c8a71417f3f84acfbc62ba448790bfcfed365030df18d3320052a5746011f
task007a,mmlu_pro:test:11944,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",688,18,0.001556,95405cf6cf32f59ed77d3fa08d18e1bc139ff41f74de9c4b284f7ca6759b8009,verification:e6651f253b4b54d7014829e194e4865dfe317b82e5adac9928dfccfc090a2e23
task007a,mmlu_pro:test:11944,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",688,18,0.001556,411f878c63617d6d488ef01af850cb866f8bb6794a22244274442242a66e8ad4,verification:d1325201b5476ddf09a82b1f482e38955fc0b2e5ec6066ac653d81cf41321035
task007a,mmlu_pro:test:11944,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",688,18,0.001556,e96c6dd323663d1b050f9a803f7d3cd02b0fa26412bced606c17613e45f449ba,verification:8a7641160c3c808b3411c0c254adb797c17f099c80e2e94b5cb0b66a041fa253
task007a,mmlu_pro:test:3770,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",388,14,0.001832,72a6ef018c5117838d274102c7fe8938302d203b4db49869412b714fab2c8d47,verification:35e71666a33f65e9e543c751ed125e6559dded3cb53ae9c3e45327a6888b88c8
task007a,mmlu_pro:test:3770,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",405,14,0.0019,c1a538847f74498f0bd12f8fd5a77fddcff5957d264763378f28b089f4c39b90,verification:ae16d831d1cc33c08152834287fcba4893b10695acabf0b53fae65859550fb83
task007a,mmlu_pro:test:3770,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",405,16,0.00194,ad076f2f5e906e357fd72548ec92adcf0cfe8aaa107062c402561a898cbeb7a9,verification:222dc249ab828e76ac3ef091707fa261320dde53cafdba402c1774e95eae8676
task007a,mmlu_pro:test:3770,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",405,16,0.00194,d00b4685689c0724c23e166599cafe670b22243d06c72df1604e835ba3dfa193,verification:fa6ed1eed040c7b50a8729b8750e3a22774cf21171fd41c515f48397aa60adf8
task007a,mmlu_pro:test:3770,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",389,14,0.001836,e7b7c4ceed79879c40915eed9cae5f52f190f231e5a796ef66778965e5cc1a00,verification:d762e57ffec58b55e74320e52ccf2719a07dc9e47f18c3b4be4fd51c49752587
task007a,mmlu_pro:test:3770,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",406,14,0.001904,7ff4c009a55e2625cd5eed1e7583186fe96a4c85cbfa251962bcd2aa22c9a082,verification:daf64a9968faa31c3c72b0c694576ad8948a48653baf573b5e59654e1ac34278
task007a,mmlu_pro:test:3770,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",406,16,0.001944,df617f2dac80bb7e32362981ca4d7b7a2c15a9a26cfcbd5b4b4e290a5129a588,verification:9961e70563bc61c9dd14b629971293c14943ea8de3051ece457e5f6990018a03
task007a,mmlu_pro:test:3770,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",406,16,0.001944,c3ba75c49b34cc0fc02432510b1c4ccc925b98f79648c050dfaed38ebc00bd66,verification:38b344b0f780445dc996ca6f6a912f45829c229001edd9c3714ee7aabed7c8ac
task007a,mmlu_pro:test:3770,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",771,18,0.001722,72a6ef018c5117838d274102c7fe8938302d203b4db49869412b714fab2c8d47,verification:efee35be3480366729b6d70ee977dd917b3f895d39616207db21460230dae365
task007a,mmlu_pro:test:3770,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",799,18,0.001778,c1a538847f74498f0bd12f8fd5a77fddcff5957d264763378f28b089f4c39b90,verification:1f000253268f79f228af4c01935e002e6d8004618fc2d61f9dbc7f53df18d16d
task007a,mmlu_pro:test:3770,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",799,28,0.001878,ad076f2f5e906e357fd72548ec92adcf0cfe8aaa107062c402561a898cbeb7a9,verification:7fd4e836a115dc520a35cb47a28bedea823de21b872138fc2e99d357b16eb70d
task007a,mmlu_pro:test:3770,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",799,18,0.001778,d00b4685689c0724c23e166599cafe670b22243d06c72df1604e835ba3dfa193,verification:fcd8991697ad381fddea4ec4279ba204ff98c1dfddbb8ea734c3df52742741da
task007a,mmlu_pro:test:3770,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",776,18,0.001732,e7b7c4ceed79879c40915eed9cae5f52f190f231e5a796ef66778965e5cc1a00,verification:10d43859f1796af18c4c3a740e6a91e2e95d284c510abcbea913bdad8669bfe8
task007a,mmlu_pro:test:3770,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",804,18,0.001788,7ff4c009a55e2625cd5eed1e7583186fe96a4c85cbfa251962bcd2aa22c9a082,verification:12c720caebea904145fe106ee3b5e05a98d249ab337dbd031334f05a9c44e229
task007a,mmlu_pro:test:3770,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",804,18,0.001788,df617f2dac80bb7e32362981ca4d7b7a2c15a9a26cfcbd5b4b4e290a5129a588,verification:ec5417a18da565e68aa516eea080f59d98f78a750ca18d9e89980b2470f99f87
task007a,mmlu_pro:test:3770,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",804,18,0.001788,c3ba75c49b34cc0fc02432510b1c4ccc925b98f79648c050dfaed38ebc00bd66,verification:735e872d39f527173fedc9968406ac463fa21ebad40d171916ae8cadb5d2e1c2
task007a,mmlu_pro:test:6020,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",349,16,0.001716,dbfeca41aeab7ccf57c931eb991558e89dd4d778f8d075262de4956cb6caea22,verification:6f09bb1724bd4d53338dc3b8cf10aac9535d18779df6d740e36a274c71f21f85
task007a,mmlu_pro:test:6020,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",366,14,0.001744,264800e12dbf329e463089722dea0ab9c099917c7a7c37c330afb0a27b2cd648,verification:e77a68754fd584b795bba73048eb3eefca55b32b10d80838b3c05baa3d81e300
task007a,mmlu_pro:test:6020,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",366,16,0.001784,04c63397c82d49f734d2b655231a9a5e93e6a1a6064413e69551c539e05f9263,verification:86c2244999a451b16a812f6c4440cfd1e0185901ee0e0aa6a8d45230a53dacdd
task007a,mmlu_pro:test:6020,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",366,16,0.001784,41a45a78927b7bd6d23accfc41e445c1eb9665fd69816b80c65d242cb7fb9884,verification:7e59af453278f1bd8381fdf039be62302f448fec69cf39d92b2aba1afe2da0c7
task007a,mmlu_pro:test:6020,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",350,16,0.00172,22c096f74b4126997752082ee6b4e3a1c7cf121471915dfa0bb16ec9df1756ba,verification:31e57cefbc37309597402daf8c0cb680af07a912c218cd9849a970df9d7a0f4d
task007a,mmlu_pro:test:6020,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",367,14,0.001748,9136b2dbbdddd3c057fea0ac2a1e6bd027f599b601fa605f82cc56fbb4e4a19b,verification:d297a8181aff71d031225303515b0328cdb33d2b4e40db320d69d584ad6c65d8
task007a,mmlu_pro:test:6020,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",367,16,0.001788,eaf3e6589cb62f9f05b4b8956889c24b775a1842467b566026b1a61bb6a1345b,verification:076f0ef9eb8e6f1c19654ee2ecd07861b4cdaa15fd32976babbd9319bb1faa16
task007a,mmlu_pro:test:6020,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",367,16,0.001788,99e27822f755ec46d3cee5c2d9db851a59e14b09fc9e07a22a6ea4034aa5f80a,verification:002c9fc8ce5651daa37262ce6ca5de356adc0bb979ccfad4f31113fdb3017294
task007a,mmlu_pro:test:6020,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",733,18,0.001646,dbfeca41aeab7ccf57c931eb991558e89dd4d778f8d075262de4956cb6caea22,verification:58389200256020a620960a4837f13fbe82be0226a450fa7b5b31b8cac03fb1ec
task007a,mmlu_pro:test:6020,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",761,18,0.001702,264800e12dbf329e463089722dea0ab9c099917c7a7c37c330afb0a27b2cd648,verification:b3cce7b64f592dbc7965e6beb1cfebb8e53741497510a2c3c7f17f2ee9d53580
task007a,mmlu_pro:test:6020,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",761,18,0.001702,04c63397c82d49f734d2b655231a9a5e93e6a1a6064413e69551c539e05f9263,verification:ae46bf752d21a272bba41fe1e2b2d6825bbae34a997e21f6ae5710c7ce4d86bf
task007a,mmlu_pro:test:6020,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",761,19,0.001712,41a45a78927b7bd6d23accfc41e445c1eb9665fd69816b80c65d242cb7fb9884,verification:a374f86b5951b1a7e9898c751ef6e23717fd6df6193dda0c4e1115da2857da4b
task007a,mmlu_pro:test:6020,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",738,18,0.001656,22c096f74b4126997752082ee6b4e3a1c7cf121471915dfa0bb16ec9df1756ba,verification:83f41e8e88aa3443469e40462666c364131a82810fae20ae1ccfedef38569ac9
task007a,mmlu_pro:test:6020,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",766,18,0.001712,9136b2dbbdddd3c057fea0ac2a1e6bd027f599b601fa605f82cc56fbb4e4a19b,verification:5a78b7f6444c8b746ded83f4187e0041cf108487523f7de9a82c878770348f73
task007a,mmlu_pro:test:6020,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",766,18,0.001712,eaf3e6589cb62f9f05b4b8956889c24b775a1842467b566026b1a61bb6a1345b,verification:984f91a6d7f114da707b0e8936686488bc33ceacff3145ccfc0122efc4734f12
task007a,mmlu_pro:test:6020,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",766,19,0.001722,99e27822f755ec46d3cee5c2d9db851a59e14b09fc9e07a22a6ea4034aa5f80a,verification:1874cc76a6d51459cc04cf0d7a12c8aa65b90d26964fdd30b8d1016ea264e043
task007a,mmlu_pro:test:1485,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",258,16,0.001352,309b36ae396b8a266cc350d0a88d92d3df965e99a5ad688a489259ade6c058c3,verification:ae51b2e347afa121ffdd16bc6555639b2e2e1ba7bbb1672acfd701b9d8a3c1f7
task007a,mmlu_pro:test:1485,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",275,14,0.00138,4d06c833af4c1431f56314b7a1f2faa03444895992aecc973769eb405ab98e4e,verification:a430288b05e0fb09aadfd906fceda99d4eb7d597836061e40f51a94f85261a85
task007a,mmlu_pro:test:1485,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",275,16,0.00142,f60a8d33ee3aa1884ac32fccb78fdaf98f9ef82c5805e0128fd966f7cf3a9ca4,verification:5aff8756195e6231679a5fd86135ccc05fc70e92863ae063620c4d896761f415
task007a,mmlu_pro:test:1485,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",275,16,0.00142,21cdc8fe37c1cb7142a8c38ccc0eff8f16b3a9b8104b58f95b96cb2490106279,verification:e9fc05af3391c771273d80d8bd1db2748349fce87f1701824b6a3a90d154b25a
task007a,mmlu_pro:test:1485,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",259,14,0.001316,4233674248855576540cd5c02b33e799e57e6cc6c460bd16542b79822e784ecc,verification:fe925aa88cb14c195e06941d1482c52989c9edfc5d39e33a2d5a8d4ad643cd63
task007a,mmlu_pro:test:1485,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",276,14,0.001384,e3dab7298d20f08ca65ed18437024e344ca3f8577182bbfbc840d7ab98bf139e,verification:f345c4bb8cddf9d0fc17d292b9fec27eca2fb8bb31b5c346d8285b886cadbf6f
task007a,mmlu_pro:test:1485,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",276,16,0.001424,043f13a36eed4cce9ccebf63f623a6ed8e11788a7e516ea2a78317a0dea6d824,verification:c319cd89ef94d4182adf3eebf114fb083a3ade958c1b9612431a3af36f72ad84
