task,question_id,model_alias,delta,q1,q_delta,rendered_q_delta,incorrect,reuse_delta0,prompt_sha256
code,abc324_e,anthropic_sonnet5,-0.75,0.9,0.8095709261986922,0.809570926199,True,False,43b8ed3cbe5ae9135112a8cdc55c5193df7f8f1351d75c318a3c4e90ebdfdfe3
code,abc324_e,anthropic_sonnet5,0.0,0.9,0.9,0.9,True,True,0e04c8ddec0cd75e461f686de940995190d1a2f2b615d1aeacee58f29fe949c5
code,abc324_e,anthropic_sonnet5,0.75,0.9,0.950132150174834,0.950132150175,True,False,6b54280058e41350d0b4ab6fdac27a8bce40fb704ed88eb80f16d7d19d2729f7
code,abc324_e,anthropic_sonnet5,1.5,0.9,0.9758075451312032,0.975807545131,True,False,84ec100212322231a21aba68b060c5141ffc27f27f9d59ebb023981809c8e2b0
code,abc324_f,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,True,False,b2ba7f2fea93942ccfbde8fd3c7e0db768844c7cbce205cc4c57e304ca4ba79d
code,abc324_f,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,True,False,7ed17534aee57a60e97e748cbbd8ff3d96a372f4a27989ca3d993d0a7cf78955
code,abc324_f,openai_gpt56_sol,0.0,0.99,0.99,0.99,True,True,3a241ff8a7b3df342ad806b3bb1f5b44f52d62c2a1475bff7628f7748d769b55
code,abc324_f,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,True,False,92046ec7cf859a535196eb00d5f0a0a470024acf2c5ce49a640a8cec76d8792d
code,abc324_f,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,True,False,d031d7ef373b3b5c04a101b365f96b1866c08876cddb1390c091cbb9e6b41987
code,abc324_f,anthropic_sonnet5,-1.5,0.55,0.21427791554479267,0.214277915545,True,False,be653ec3743a74419863e8367a4ad03eabf708292901f3ff7f2f34c61b545610
code,abc324_f,anthropic_sonnet5,-0.75,0.55,0.366020029457121,0.366020029457,True,False,6b499753345bd787407a8403b580a4c012ae3e94219d7c7a18a9bbb162f45e9b
code,abc324_f,anthropic_sonnet5,0.0,0.55,0.55,0.55,True,True,964c4cd8f0c5e2713ce8028162882ce15833b0239deaab93d5e904ff8bebc44c
code,abc324_f,anthropic_sonnet5,0.75,0.55,0.721250040292954,0.721250040293,True,False,91429f1f48e1e5bf8abfcbf388990a2576151d2a4c9460e2cc0748323302ee87
code,abc324_f,anthropic_sonnet5,1.5,0.55,0.8456223112993012,0.845622311299,True,False,7566f9c056d01895bfb187d8cdcdf9689456d1686fe0ddcb22b5bc62dc6bea22
code,abc325_d,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,True,False,e8351be7af5930725a18529f92df719e85e17632a6cb5e0af44245a8988d806d
code,abc325_d,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,True,False,1f54bb507b53632d724fe04f9f97d391965c80d79b35bee477ae4a07aeac9c01
code,abc325_d,openai_gpt56_sol,0.0,0.99,0.99,0.99,True,True,bc7a5908021c6690b795dc7f4b7ba61f09e466d5e775be83684281083bce3bf0
code,abc325_d,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,True,False,5dacd5cbaccb7410c3a919fad75bf90247aebd828129b51a2f8a638a208c16a6
code,abc325_d,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,True,False,62966f4d5d5f0eb2e0e4a2f83e7c7d62d6ec77563861a6e238780584b1314651
code,abc325_d,anthropic_sonnet5,-1.5,0.85,0.5583827383980898,0.558382738398,True,False,10021d9a7980b58098647134e09b480990ba1a741356d687f144a7a3681adbfd
code,abc325_d,anthropic_sonnet5,-0.75,0.85,0.7280202117132848,0.728020211713,True,False,88819b4222395ae99eea7f115e44133411b1ebe662dca7c81f2e34e52e5cc802
code,abc325_d,anthropic_sonnet5,0.0,0.85,0.85,0.85,True,True,f6a3bf674055738a19669ddc7e4f90034fc2287451f84be0144327980b8c6974
code,abc325_d,anthropic_sonnet5,0.75,0.85,0.9230552212606222,0.923055221261,True,False,ed60fdc2434d5c9ebb69d9a9cbb0f37e78bf19f4e9c727775c956b9809760481
code,abc325_d,anthropic_sonnet5,1.5,0.85,0.9621158137182997,0.962115813718,True,False,2f5143547b231ee6e8078e756c5b22c96539cc8b785d394f9124114527fae9b7
code,abc325_e,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,True,False,ab3d3d23b11cfa79a76eb9c5f62f05584aedb8653ec7e95ef3acb76aa4dac9fd
code,abc325_e,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,True,False,1b32c210091e3b7edcf1aae839961b0a46ea854ff99ae63053317e141a8befaa
code,abc325_e,openai_gpt56_sol,0.0,0.99,0.99,0.99,True,True,cae8277eaa79e8597b7eece67016e1d9df0e750e7c0b99bf7c34b4bcb0541a06
code,abc325_e,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,True,False,b9beeb8cf9345c9b9aab70da53ea1e35ce3c2a797d66ebe26db395278eee78db
code,abc325_e,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,True,False,0f8d90961a9d5eaaa43e4ba628e85e142aa170c6b94f29205b6c35b74f818f14
code,abc325_e,anthropic_sonnet5,-1.5,0.5,0.18242552380635632,0.182425523806,False,False,b44a79b4dab9367122dcd8cc46f8494217edde8315cf103e181a0343d2b7da7d
code,abc325_e,anthropic_sonnet5,-0.75,0.5,0.32082130082460697,0.320821300825,False,False,602eee086613e62a7e697c7b161f4a2955efd77f73b24a0b713cb944c181cbf8
code,abc325_e,anthropic_sonnet5,0.0,0.5,0.5,0.5,False,True,d4070e68f36c7810107666916bfcb4d1c909022da718ac45462b9f02a630edfd
code,abc325_e,anthropic_sonnet5,0.75,0.5,0.679178699175393,0.679178699175,False,False,77f13e8060cbce66041871295f7706d7aa4b849ef0aaae6e3eb0d25134ffaac0
code,abc325_e,anthropic_sonnet5,1.5,0.5,0.8175744761936437,0.817574476194,False,False,96926a14f60fb7b92311c2921799500349a02535fe04784788e0646e69a1d284
code,abc325_f,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,True,False,9323d5ceeedb9b84262b35b83d18fd7123f9b72a1dc428eb34879fd52f51e25d
code,abc325_f,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,True,False,dfd1ff41c92b020d4ff72518b586510276966e17df1ce810ca9d6be5bf49c51e
code,abc325_f,openai_gpt56_sol,0.0,0.99,0.99,0.99,True,True,83150cfc637b6925023b7467e600c4e9d41128052cfe1670e1b2f68a6a0387a5
code,abc325_f,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,True,False,c295d57c62882292ffd338963bb0b03f307ffe7b9eb583f423d86d7160ecc963
code,abc325_f,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,True,False,ae94b38838ce784ec9bf617f7815c38a3ead1839af979d6d2856f5270d64a0ab
code,abc325_f,anthropic_sonnet5,-1.5,0.03,0.0068536363046036415,0.0068536363046,True,False,5d8fced4bf6f7fbfd2fcda73d4cafe10e7ed6c98884d67feca798d41a5fb968f
code,abc325_f,anthropic_sonnet5,-0.75,0.03,0.014398917090061192,0.0143989170901,True,False,bde47d8967b301da73c59efef3e08e01f59d6339e95547063a5071365670483c
code,abc325_f,anthropic_sonnet5,0.0,0.03,0.03,0.03,True,True,c7036a90648edd3416bdf02ae1e22aca92591748cb8c640420a59e1064d5783e
code,abc325_f,anthropic_sonnet5,0.75,0.03,0.061450784673350405,0.0614507846734,True,False,537b69e3fb914119b44e6127e56fae969a45f297717e18073957ae7e486f0888
code,abc325_f,anthropic_sonnet5,1.5,0.03,0.12173533459241154,0.121735334592,True,False,b197c0325517900f2f0e57f190f30acfe91468287bee9573f24e1b912c5d1b1d
code,abc327_e,openai_gpt56_sol,-1.5,0.998,0.9910986056342718,0.991098605634,True,False,2f82341d24bd3cb81ef4c1aac37d3933197792b9065daae5ee263153e0219cf8
code,abc327_e,openai_gpt56_sol,-0.75,0.998,0.9957754376392289,0.995775437639,True,False,03709f3f8ef357261b6978f774f00fb3908649e090cd05ff0e0502eeb1e754b7
code,abc327_e,openai_gpt56_sol,0.0,0.998,0.998,0.998,True,True,5f80aa7834614b118eecd5b70791ae5822df4f8eb2827a335b7fed75515f2019
code,abc327_e,openai_gpt56_sol,0.75,0.998,0.9990542688957925,0.999054268896,True,False,5536472353515d6caa47079e4aa605d6511a76a9a415b237974b2914562364c1
code,abc327_e,openai_gpt56_sol,1.5,0.998,0.9995530452283394,0.999553045228,True,False,85f603143b273f3eff80b78521c84e96f564cfc63a80ca3d4aa72ddd92ccf75f
code,abc327_e,anthropic_sonnet5,-1.5,0.9,0.6675721382568807,0.667572138257,True,False,38e5bad3f9fcff6783fa118bb9511723cdc3f67408094cb4c77a2304f8d1c21d
code,abc327_e,anthropic_sonnet5,-0.75,0.9,0.8095709261986922,0.809570926199,True,False,eef5a4dfa62059b1d80ac21f1dc51209db3cb9ccd5262482f5489be8a2be30be
code,abc327_e,anthropic_sonnet5,0.0,0.9,0.9,0.9,True,True,bb89b819dbf299d2b06565ef2698a964d8acbcb9a578b2d8aa6cfb42f6dc568c
code,abc327_e,anthropic_sonnet5,0.75,0.9,0.950132150174834,0.950132150175,True,False,d84a20be07fe4ed16951bcfaf8086c5bf082e5d731731ee86a68e31150603afc
code,abc327_e,anthropic_sonnet5,1.5,0.9,0.9758075451312032,0.975807545131,True,False,220f45cb2e41d6d9168c8f56fd7dea2e366b4a0b2ed54d43fd56c1d56e87c72c
code,abc328_d,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,dd2d16047a4fb89d4aa68cb89c052ce1e1be4e2eb61e7964a6018be8c55dcd64
code,abc328_d,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,d5a9ff23ef974664795896cf7d07181ea3259adb142e8425851f275e725023f9
code,abc328_d,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,4c2a7d80e8f848573d8ff3649164a71049ab01eff845767fda432578235b7e67
code,abc328_d,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,4dcab531f8813a55d24b2db926e261277a660b695c2ff01cca9b081897612769
code,abc328_d,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,e232fc33a5f1624dd17f28ffe7c3c901af36a37d9b4e972f014dee55a54eb9e1
code,abc328_d,anthropic_sonnet5,-1.5,0.95,0.8091411117439881,0.809141111744,False,False,4b7816277cd3eab5be80dabe7d4bf490d14de9b33c35b6fe621063315276cd2c
code,abc328_d,anthropic_sonnet5,-0.75,0.95,0.899749016671533,0.899749016672,False,False,fd5742e424f6ea35ae6684549a6e53fc10bf8a137efe9a2302bf4b643147cd8e
code,abc328_d,anthropic_sonnet5,0.0,0.95,0.95,0.95,False,True,93c2e98900f0bf43ba4a8bf41490c73e793ba585a99d9d88b8d0d615d9bb8103
code,abc328_d,anthropic_sonnet5,0.75,0.95,0.9757416977817458,0.975741697782,False,False,4205937e0f0fa96d0417b3dc56a9f9303210d20ca90f8a39a2a65a845569853b
code,abc328_d,anthropic_sonnet5,1.5,0.95,0.9883926208536525,0.988392620854,False,False,ead2d7b6c8fc21016ebbc7970eb8e75b85cac77aa588bec1c38ab13b1a6a3e3e
code,abc328_e,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,1d9ea9b2d7ec6837351858ac29fae5b4a61d9db159980ce7841086fba9fc9f2d
code,abc328_e,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,6b8afe186522f62491499dabd617acad0c15d635fd26f7aacdc27c795f58e25d
code,abc328_e,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,b19a692123e6251c52d6d3693bbeb0d2f8851d4f781b28b4183a2900016c8b54
code,abc328_e,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,2961930e58f8233315f2138669453bbea97365227af86f7176298ae7d3a6f8be
code,abc328_e,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,2f5ca6ff8c64e07a2a0bf4f6977e5574859a2b8c4369f9e869e17b71fde653df
code,abc328_e,anthropic_sonnet5,-1.5,0.9,0.6675721382568807,0.667572138257,False,False,178a1ebc98247cd4b36e3ec172b730a36f67514ad28f30221bd23b1f8017fcca
code,abc328_e,anthropic_sonnet5,-0.75,0.9,0.8095709261986922,0.809570926199,False,False,11c8706c557779cfee1f544f53c21af96428f9a190b15b01af7058e9d79ad7b7
code,abc328_e,anthropic_sonnet5,0.0,0.9,0.9,0.9,False,True,0a5a8faa432893c1ce42250c7e6842c62c42f1c2aa3ea93ae809d6144c5c74a7
code,abc328_e,anthropic_sonnet5,0.75,0.9,0.950132150174834,0.950132150175,False,False,6932955153adc6134d44874aca7c8334e1cdce5a165d81a58633500cf8da4563
code,abc328_e,anthropic_sonnet5,1.5,0.9,0.9758075451312032,0.975807545131,False,False,c7c1380783d05ad2b6cebf79f406ece8c0eefcd8dd20f80cbc2ad92ed8f288f5
code,abc330_e,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,True,False,f7576356033f482541ef91b7308b8f2083301d29b6ff2772ab1ed3af98a050e8
code,abc330_e,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,True,False,b84281c594c0221508b407b7f87bf4e08926c02881d357c33a7bd4ab957d70c8
code,abc330_e,openai_gpt56_sol,0.0,0.99,0.99,0.99,True,True,8a370859ab9a049ba9e92472b057ac7e8a51ef1fe65d0a2662eec2d4b0671348
code,abc330_e,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,True,False,7a06931fe5e2742df9b564d89dcec5ea23dbda78b548e15a2706a055d64316dc
code,abc330_e,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,True,False,13a1380a052654db70d0f6854f44078b049361f5aefe2b1b5830879078931286
code,abc330_e,anthropic_sonnet5,-1.5,0.92,0.7195735037383466,0.719573503738,True,False,73dd719d27c40b9da4fe6ddc55a9d4ea6ee688593b420961707dad0ab3fe4296
code,abc330_e,anthropic_sonnet5,-0.75,0.92,0.8445325685518145,0.844532568552,True,False,4e4ae5689df283d30e7a88d7cf6fa9bbc934c1e58c5ea81f6f5d0d6b99e4d6f4
code,abc330_e,anthropic_sonnet5,0.0,0.92,0.92,0.92,True,True,fc5d020dfaa8d8e4841381d7d281c0f910e3caf77669f936705673ef4e9023a3
code,abc330_e,anthropic_sonnet5,0.75,0.92,0.9605452647427616,0.960545264743,True,False,07ea2aba33e77d441206c7935f46f79ccccdafb67825a055a8a5e6706a951ab4
code,abc330_e,anthropic_sonnet5,1.5,0.92,0.9809666738234352,0.980966673823,True,False,00e0740b8b414ef8abc2c7413f20af8b3732c3d1809e6fafe3eccc28f28e89e1
code,abc332_d,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,2f187b24fee681241ffe07e44e19692951fca0c3f859a27c892ca5988b490fbc
code,abc332_d,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,00eaeab20ee91d48fe445c0c4ebfcee5446f6db3d7098338214c3574958b808d
code,abc332_d,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,ac2e0a4107c4edb38588e86e2413d62bbac25d9d53cf9ceebec7c1806c6f32ef
code,abc332_d,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,589078fb0de1b0b3651916ad4f34c8c3b962dd6825f9d873b3a562349cb3282f
code,abc332_d,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,8cdc5185a84e042e33860da0da47eb4570c7a2f421dd9d5d2c5c46541ce301e1
code,abc332_d,anthropic_sonnet5,-1.5,0.9,0.6675721382568807,0.667572138257,True,False,293a2818cd8c3dccd6b47561568471957cd1814080730752f1fcac8daf2fdebd
code,abc332_d,anthropic_sonnet5,-0.75,0.9,0.8095709261986922,0.809570926199,True,False,b4992cbdef0d2f8cc60c8cba3a0b4060a7e5f2c47104b889ee2d1b22cecca458
code,abc332_d,anthropic_sonnet5,0.0,0.9,0.9,0.9,True,True,a06ba8ea521101835fe7fc9b5916358620c9320877747f0eb34e74e41832e23b
code,abc332_d,anthropic_sonnet5,0.75,0.9,0.950132150174834,0.950132150175,True,False,d00d6020332880f47e078d297bde2103a94b1f22905af29446027dc5e12357dc
code,abc332_d,anthropic_sonnet5,1.5,0.9,0.9758075451312032,0.975807545131,True,False,637035a52788427e17effda16754cdf807f805bd4a32a590c408795b8e43841d
code,abc334_e,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,6d77abd417dfb2029bb03b7086d92bdceeb648e9fd755bac00723b184ecb49af
code,abc334_e,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,45546096a2ec360f56aaa315d4f104f2ae2229897bc327a4d856dc72befb6d0d
code,abc334_e,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,0dfb642204f9ae1b864d420f95ee698679f0870ebb7cba35582b899430df6481
code,abc334_e,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,d47964825fe471737af5bda7ea166ff6928524cc94c31084b36da8da4d5ae9db
code,abc334_e,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,6b91d031020df475102aa1dfff457769fd0a03e6b18abaebf0c3921f186ded9d
code,abc334_e,anthropic_sonnet5,-1.5,0.9,0.6675721382568807,0.667572138257,False,False,65d8fc815642e84866f474365abf1899655bce8bfdc701e33e47ebc573f914dc
code,abc334_e,anthropic_sonnet5,-0.75,0.9,0.8095709261986922,0.809570926199,False,False,fa9ea8c03084780f2b8227306f3a05c234e8cd1520b5629b7ba71a8a24b5c36f
code,abc334_e,anthropic_sonnet5,0.0,0.9,0.9,0.9,False,True,74d875d40e71732d8ebf75d4f505aba616bac8dca12a13bd48ea0c5f81bf16e5
code,abc334_e,anthropic_sonnet5,0.75,0.9,0.950132150174834,0.950132150175,False,False,79935cb60db7370bc644019d248a47869357ebfd47dbc2a61c923103804e4344
code,abc334_e,anthropic_sonnet5,1.5,0.9,0.9758075451312032,0.975807545131,False,False,8398421ba94771a603f34f5d3f29b840a19e1563754657e13bfef3f09dd85035
code,abc338_f,openai_gpt56_sol,-1.5,0.01,0.0022487716300452587,0.00224877163005,True,False,a3a8066135cfb29a84b155808d82ae84d6b70e1cf83b7a9f0770fea91f0876b6
code,abc338_f,openai_gpt56_sol,-0.75,0.01,0.004748721369673681,0.00474872136967,True,False,ba52ba65de2cd673bb37c06d366c0f45b6479db1d2fecfcdf2117ce56793faed
code,abc338_f,openai_gpt56_sol,0.0,0.01,0.01,0.01,True,True,3dd81f18d888b9e9adb4eeb748c5df4b1caa38c550fecec46eee9bf4e97026c1
code,abc338_f,openai_gpt56_sol,0.75,0.01,0.020936143440419212,0.0209361434404,True,False,8127a36b8b61c9e2475709d7619469b8f2026a0c46e67abd758bad9dcc16eb7d
code,abc338_f,openai_gpt56_sol,1.5,0.01,0.043309005782576605,0.0433090057826,True,False,a369fb8cd79167514602fef02937163839072a5056daec39dffabaf83463e908
code,abc338_f,anthropic_sonnet5,-1.5,0.1,0.024192454868796846,0.0241924548688,True,False,7100702af5db4d98bf9f238b03c11a9356f511f088e2a4b65470908eabdcf769
code,abc338_f,anthropic_sonnet5,-0.75,0.1,0.04986784982516606,0.0498678498252,True,False,6c490f50f3488b851790e68d46707b03d59e7a0972e1e79c60f023e4aa532709
code,abc338_f,anthropic_sonnet5,0.0,0.1,0.1,0.1,True,True,f8664f1950ab81080bcf085ba9e2473317c9ed2a49948ea18f78a40fb0660321
code,abc338_f,anthropic_sonnet5,0.75,0.1,0.1904290738013078,0.190429073801,True,False,50adb8a2968fc9854594f43f1b780841c9de5fbb93757034daefe4fc535a72e3
code,abc338_f,anthropic_sonnet5,1.5,0.1,0.33242786174311934,0.332427861743,True,False,702562fb2d89b2516ed58c139b4ad1dbbda2e35b1972789d2c25aebeb401ecc8
code,abc340_e,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,348c3baedf2d63ce6be95a5008c5e16c5231a726aefb300953dd87bdb3dcb27f
code,abc340_e,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,d4f8890efe928e5649d5c18fa5efc0e37e9a9c17e47784d35f8dbfd879d00ecf
code,abc340_e,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,04290284bb44171ffcce6df0d9f14829be11e5a6e33126ea09fdfdf55cc0041d
code,abc340_e,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,da579afe3d88349b75ad77377c2c56a812795f7f761299910b2ecc0cffcec47a
code,abc340_e,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,edf05c1f8743eb35b763a7b794a943824603a9513ef375d5c5f84296c6b493eb
code,abc340_e,anthropic_sonnet5,-1.5,0.75,0.40097897303615737,0.400978973036,False,False,c55622c572dfdf7a0e47541719d71b3fc9d5aef1372c045795e18c7574888ef3
code,abc340_e,anthropic_sonnet5,-0.75,0.75,0.5862810221341224,0.586281022134,False,False,598ccb012628308852bd752bda614b833e4f9f17140fc78afea5cf06cbbd5cff
code,abc340_e,anthropic_sonnet5,0.0,0.75,0.75,0.75,False,True,bd3a7945c02683c9540f324b560d3aa2cc234cc01af30ce35ac6152b660ff304
code,abc340_e,anthropic_sonnet5,0.75,0.75,0.863964087441132,0.863964087441,False,False,bdf91ce4be812c02bead491e987c69e378b277774dba01f0ff2d51cafe496ce9
code,abc340_e,anthropic_sonnet5,1.5,0.75,0.9307722154980691,0.930772215498,False,False,12aa508130edf9732797aa39ddebe917274791c843edfb2128502ac385485395
code,abc341_f,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,18d8409b2c527083c177ba8b2a3d2a4ececb4850253a418bb70f1ee1260027b3
code,abc341_f,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,56cc293dd1e2e23c78598b864ef67c94c4928a44bc933780719055eead5ee0d0
code,abc341_f,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,1efdfaee834e7febdeb452b6df82d12455b4dd3ca814bda66bc12c97c290e06e
code,abc341_f,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,956422aeaa1501f5e1b61135db5c0b69accfb23cb5eb67e5345566e351fd14f3
code,abc341_f,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,f3c4d570ae3d39180475806c07c83545cd640142666d5fecc6128dadd9e445f2
code,abc341_f,anthropic_sonnet5,-1.5,0.15,0.0378841862817002,0.0378841862817,False,False,70d5f92f4f2e329926c879c1bb7f584258c07703c197047f3ee6cc092e52577f
code,abc341_f,anthropic_sonnet5,-0.75,0.15,0.07694477873937791,0.0769447787394,False,False,28a0877cd87260b955f505752ebef5ef1f6b937b9222ba474a1a774a8a1f6ae4
code,abc341_f,anthropic_sonnet5,0.0,0.15,0.15,0.15,False,True,6b998b7817279d1e6742c99757e7cf69aa5122c1fec5523ab4c46312be394066
code,abc341_f,anthropic_sonnet5,0.75,0.15,0.2719797882867153,0.271979788287,False,False,45b9a0909e9c4ee873dc39f6b651bd7d0743acaddbd5bf168c73f1847a85e824
code,abc341_f,anthropic_sonnet5,1.5,0.15,0.4416172616019102,0.441617261602,False,False,7be0d817759c686f3fb1364d8b1532396a5ab2e515e6f11f28298fecccc6baa9
code,abc342_e,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,True,False,db88b684032e2ad07f164c77d1375149dd40eb15bb59ba041c952fda2b912bb8
code,abc342_e,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,True,False,cdf44559107f0a33da32091ea7bc8a225d18366e069c5db9ade02b7ee16433ec
code,abc342_e,openai_gpt56_sol,0.0,0.99,0.99,0.99,True,True,fef4efeb5b8eb9c3dafb37e73532cc068dbedd12c62c982527a8c348cdf71e7e
code,abc342_e,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,True,False,c2b9d5d19a73e8d35ab330558aeaf9b1d5a9566fd18fe3383b0bce7f18c03d39
code,abc342_e,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,True,False,c2d39175bf385720d6206292e9818569e2cdd23aca0e2f331e1037902f038177
code,abc342_e,anthropic_sonnet5,-1.5,0.85,0.5583827383980898,0.558382738398,False,False,43b0e9def14e10cc8bda17e2b68131e50440f7d00338adf7da8e395469c82362
code,abc342_e,anthropic_sonnet5,-0.75,0.85,0.7280202117132848,0.728020211713,False,False,0f37be67a33b86457314680a2fc9760b18ac1de10a8905fe0d0d6292c159e23f
code,abc342_e,anthropic_sonnet5,0.0,0.85,0.85,0.85,False,True,e85ae9fe46e080ecab63ef8f3972490c5b9f91914a4ed753d927b1d9461e1cea
code,abc342_e,anthropic_sonnet5,0.75,0.85,0.9230552212606222,0.923055221261,False,False,31eb248715a1333dee4151f78ab542694c0892d9665296e4214a01a247763597
code,abc342_e,anthropic_sonnet5,1.5,0.85,0.9621158137182997,0.962115813718,False,False,5f8f8bff1a7b61bc0e76327ec8c11b510365f8133e00051d9b53fd64afb326c5
code,abc344_d,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,a0ab5c4f3ed13f160908c4916d3dccb99e655902906fab004cb540dd191bb4cd
code,abc344_d,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,0054d736374ff2219e1fcfd118b8ed339e4767dde041f43a7c128f9e4392d7e2
code,abc344_d,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,c81e002c8bee010e0e8b834f3fd58ba1bf2a4e592a4879bfb15af63856f9ba7d
code,abc344_d,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,a1057f7df700186246fc280b021516259d7a0ca06b49a785ff8cd22b81433da5
code,abc344_d,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,37842aea19cdcff55283fd58a713646af854ecf79f810d77bf0dc1742b6c232d
code,abc344_d,anthropic_sonnet5,-1.5,0.92,0.7195735037383466,0.719573503738,False,False,e1e26d7e744986bb9a9b8038ec7d38b418031444af8ebfc14a1cb10c1cc4f875
